train_loss,train_recon,train_kl,test_loss,test_recon,test_kl,kl_weight
0.18893209472298622,0.17717964698870978,1.2242132623990376,0.251777283847332,0.20798341184854507,4.561861515045166,0.96
0.16270842403173447,0.14946811770399412,1.3649800022443135,0.23325926065444946,0.18775293231010437,4.691373825073242,0.97
0.1305796317756176,0.11750096703569095,1.3345575133959453,0.23945707082748413,0.19306306540966034,4.7340826988220215,0.98
0.17945745090643564,0.1660204827785492,1.3572698334852855,0.24918924272060394,0.2006896212697029,4.898951768875122,0.99
0.14715130006273588,0.13369015728433928,1.3461143175760906,0.2677106037735939,0.21717260032892227,5.053799867630005,1.0
0.16413921862840652,0.15019707257548967,1.394214689731598,0.26714861392974854,0.21470832079648972,5.244028568267822,1.0
0.15757707878947258,0.14180359741051993,1.5773480931917827,0.2589781582355499,0.2059873715043068,5.299078464508057,1.0
0.19508068760236105,0.17805068815747896,1.7029994924863179,0.2611389383673668,0.21019864827394485,5.0940282344818115,1.0
0.15347758183876672,0.13816966116428375,1.5307921369870503,0.25434744358062744,0.20355577766895294,5.079166412353516,1.0
0.14248465498288473,0.12720110391577086,1.5283552606900532,0.24830307066440582,0.1976233720779419,5.067969083786011,1.0
0.17191199337442717,0.15705737099051476,1.4854623476664226,0.2460198700428009,0.1944291591644287,5.159071207046509,1.0
0.16989590227603912,0.15443978582819304,1.5456115404764812,0.25558188557624817,0.2034483700990677,5.213351249694824,1.0
0.2361198291182518,0.22041887293259302,1.5700960556666057,0.2573579251766205,0.2046438306570053,5.271409511566162,1.0
0.12737482662002245,0.11171071479717891,1.5664110779762268,0.247569240629673,0.19490154832601547,5.2667694091796875,1.0
0.1771372345586618,0.16252599780758223,1.4611239830652873,0.2586812674999237,0.20665457099676132,5.202669382095337,1.0
0.15607425446311632,0.1412936287621657,1.4780625502268474,0.2500894367694855,0.19834981113672256,5.1739630699157715,1.0
0.1365505357583364,0.12136941403150558,1.5181124607721965,0.24474482983350754,0.19534414261579514,4.940067768096924,1.0
0.17918619389335314,0.16454005738099417,1.464613676071167,0.24603135883808136,0.19763846695423126,4.83928918838501,1.0
0.17689760898550352,0.16249601542949677,1.4401592512925465,0.2549837678670883,0.20770996063947678,4.727380275726318,1.0
0.1350106174747149,0.12181255593895912,1.3198059399922688,0.25180600583553314,0.2047145664691925,4.709144592285156,1.0
0.17682493850588799,0.16314605747660002,1.367888589700063,0.23506125062704086,0.18947143107652664,4.558982849121094,1.0
0.16428262243668237,0.15021750951806703,1.406511386235555,0.2598371207714081,0.21421577036380768,4.562135934829712,1.0
0.1615769291917483,0.14801856130361557,1.3558369676272075,0.25463779270648956,0.2097110003232956,4.492679119110107,1.0
0.1193207415441672,0.10574525967240334,1.3575480779012044,0.2507605105638504,0.20639414340257645,4.436636447906494,1.0
0.14189246917764345,0.12852563709020615,1.3366833130518596,0.24759187549352646,0.20460239797830582,4.298947334289551,1.0
0.1474511536459128,0.13451499988635382,1.2936152219772339,0.255024217069149,0.21142517030239105,4.35990571975708,1.0
0.18017935007810593,0.16904748231172562,1.1131866077582042,0.24684450030326843,0.20053596049547195,4.63085412979126,1.0
0.152812410145998,0.14075964565078417,1.205276181300481,0.2504499778151512,0.2038431167602539,4.660686016082764,1.0
0.16194247702757517,0.14872408285737038,1.3218396504720051,0.2653576210141182,0.2197507619857788,4.560685634613037,1.0
0.12289294973015785,0.10949689770738284,1.3396053711573284,0.25767724215984344,0.2124386802315712,4.523856163024902,1.0
0.1721107934912046,0.15898595501979193,1.312483827273051,0.24798908829689026,0.20241735875606537,4.557172775268555,1.0
0.17141081765294075,0.1585206538438797,1.2890163958072662,0.2579085901379585,0.21199170500040054,4.591687917709351,1.0
0.17023131375511488,0.1571438473959764,1.3087469339370728,0.2603735104203224,0.2148486152291298,4.552490234375,1.0
0.16161344200372696,0.14935181538263956,1.2261629700660706,0.2635549008846283,0.21774756908416748,4.580733060836792,1.0
0.12733673676848412,0.1148408092558384,1.2495927214622498,0.2619847133755684,0.21631542593240738,4.56692910194397,1.0
0.13078015546003977,0.11851303900281589,1.2267116506894429,0.24965481460094452,0.20417410880327225,4.548070669174194,1.0
0.1554689034819603,0.14250026270747185,1.296864261229833,0.24317926913499832,0.19794151186943054,4.523776054382324,1.0
0.15700790161887804,0.14433242132266363,1.2675479253133137,0.24987123906612396,0.20456043630838394,4.531080007553101,1.0
0.12737245857715607,0.11496510480841,1.2407352526982625,0.25362302362918854,0.20852963626384735,4.509338855743408,1.0
0.16727216045061746,0.15494639674822488,1.2325765291849773,0.2471179962158203,0.20129628479480743,4.582171678543091,1.0
0.13087212418516478,0.11883443469802539,1.2037689288457234,0.24843274056911469,0.20172805339097977,4.6704699993133545,1.0
0.12128117308020592,0.10855030765136083,1.2730864683787029,0.24829796701669693,0.20184087753295898,4.645708799362183,1.0
